GEOID,unemployment_2019,unemployment_2020,delta_unemployment,state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
28033,0.04395256729601493,0.05945131568416047,0.015498748388145536,Mississippi,DeSoto County,46462,28265,76248,18197,0.609353687965586,0.37069824782289373,0.23865544014269224
28035,0.051286224354383986,0.07618563312257637,0.024899408768192383,Mississippi,Forrest County,17290,13755,31725,3535,0.5449960598896769,0.4335697399527187,0.11142631993695823
28037,0.06819261370383564,0.08086107091172214,0.012668457207886494,Mississippi,Franklin County,2923,1480,4464,1443,0.6547939068100358,0.33154121863799285,0.32325268817204295
28039,0.07420324827735728,0.09159937094175422,0.01739612266439694,Mississippi,George County,9713,1218,11064,8495,0.8778922631959508,0.11008676789587853,0.7678054953000722
28041,0.07829930540938748,0.09612998522895126,0.01783067981956378,Mississippi,Greene County,4794,966,5816,3828,0.8242778541953233,0.16609353507565336,0.6581843191196699
28043,0.0505726949576513,0.07016785923225777,0.019595164274606468,Mississippi,Grenada County,6081,4734,10919,1347,0.5569191317886253,0.4335561864639619,0.12336294532466341
28045,0.05621612984834161,0.08239319151989094,0.02617706167154933,Mississippi,Hancock County,16132,4504,20957,11628,0.7697666650761082,0.21491625709786707,0.5548504079782411
28047,0.05154222930163401,0.09045980444601522,0.038917575144381204,Mississippi,Harrison County,46822,27728,75865,19094,0.6171752455018783,0.36549133328939565,0.25168391221248265
28049,0.052463705895254585,0.08810886903136506,0.03564516313611047,Mississippi,Hinds County,25141,73550,100191,-48409,0.2509307223203681,0.7340978730624507,-0.48316715074208255
28051,0.10276790174242646,0.1542653193114388,0.05149741756901234,Mississippi,Holmes County,1369,6588,8115,-5219,0.1686999383857055,0.811829944547135,-0.6431300061614295
28053,0.10045286125977768,0.14041158929426056,0.03995872803448289,Mississippi,Humphreys County,1118,3016,4189,-1898,0.26688947242778704,0.7199809023633326,-0.4530914299355455
28055,0.11259583789704274,0.08466873953599617,-0.027927098361046565,Mississippi,Issaquena County,308,355,676,-47,0.4556213017751479,0.5251479289940828,-0.06952662721893488
28057,0.047034149815994616,0.06819007044128682,0.0211559206252922,Mississippi,Itawamba County,9438,1249,10826,8189,0.8717901348605209,0.1153704045815629,0.756419730278958
28059,0.06029501075960079,0.09148130626735633,0.031186295507755542,Mississippi,Jackson County,36295,17375,54623,18920,0.6644636874576644,0.3180894494992952,0.3463742379583692
28061,0.06836984935456922,0.0882626888910514,0.019892839536482188,Mississippi,Jasper County,4302,4341,8742,-39,0.4921070693205216,0.49656829100892247,-0.0044612216884008515
28063,0.15475994738572837,0.1804869742891197,0.02572702690339132,Mississippi,Jefferson County,531,3327,3911,-2796,0.13577090258245972,0.8506775760675019,-0.7149066734850422
28065,0.06886657101865137,0.09342704456135245,0.024560473542701078,Mississippi,Jefferson Davis County,2534,3599,6213,-1065,0.4078544986319009,0.5792692741026879,-0.17141477547078704
28067,0.0538368261667291,0.06968063181151177,0.015843805644782667,Mississippi,Jones County,21226,8517,30091,12709,0.7053936392941411,0.283041440962414,0.4223521983317271
28069,0.07978523867579479,0.09532796206237448,0.015542723386579693,Mississippi,Kemper County,1787,2887,4732,-1100,0.3776415891800507,0.6101014370245139,-0.23245984784446322
28071,0.045081004930734914,0.0585233688448132,0.013442363914078284,Mississippi,Lafayette County,12949,10070,23481,2879,0.5514671436480558,0.4288573740471019,0.12260976960095393
28073,0.041904457078378615,0.05756524362648967,0.015660786548111053,Mississippi,Lamar County,20704,7340,28526,13364,0.725794012479843,0.2573091215031901,0.4684848909766529
28075,0.054826446596748624,0.07135498409256677,0.016528537495818146,Mississippi,Lauderdale County,17967,12960,31266,5007,0.5746497793129918,0.41450777202072536,0.1601420072922664
28077,0.06770983559273146,0.08632538311712175,0.01861554752439029,Mississippi,Lawrence County,4285,2260,6617,2025,0.6475744294997733,0.3415445065739761,0.30602992292579717
28079,0.0553992574386864,0.0777434508443015,0.022344193405615095,Mississippi,Leake County,5228,3897,9204,1331,0.5680139069969579,0.42340286831812257,0.1446110386788353
28081,0.04367784480300583,0.07927304549571092,0.03559520069270509,Mississippi,Lee County,24207,12189,37003,12018,0.6541902007945302,0.32940572386022754,0.3247844769343026
28083,0.07545192123717857,0.10462694560384915,0.029175024366670577,Mississippi,Leflore County,3129,7648,10893,-4519,0.28724869182043516,0.7021022675112457,-0.41485357569081055
28085,0.05616640378997956,0.07259537663338138,0.01642897284340182,Mississippi,Lincoln County,11596,5040,16818,6556,0.689499345938875,0.29967891544773456,0.3898204304911404
28087,0.05327341275430488,0.08197958037605126,0.028706167621746374,Mississippi,Lowndes County,13800,13087,27273,713,0.5059949400505995,0.4798518681479852,0.026143071902614334
28089,0.04363092559255925,0.06300828663675519,0.019377361044195934,Mississippi,Madison County,31091,24440,56335,6651,0.5518949143516464,0.4338333185408716,0.1180615958107748
28091,0.054649252229897395,0.07207269520408781,0.017423442974190413,Mississippi,Marion County,8273,3787,12194,4486,0.6784484172543874,0.3105625717566016,0.3678858454977858
28093,0.057345260871813436,0.0735023300706423,0.016157069198828866,Mississippi,Marshall County,7566,8057,15830,-491,0.4779532533164877,0.5089703095388503,-0.03101705622236256
28095,0.05475887746178896,0.08888137700163021,0.03412249953984125,Mississippi,Monroe County,11177,5874,17279,5303,0.646854563342786,0.3399502286011922,0.30690433474159384
28097,0.06031779438072188,0.07939771680695668,0.019079922426234797,Mississippi,Montgomery County,2917,2121,5078,796,0.5744387554155179,0.417684127609295,0.1567546278062229
28099,0.05895224924753925,0.09285985881730562,0.033907609569766364,Mississippi,Neshoba County,8320,3260,11720,5060,0.7098976109215017,0.2781569965870307,0.43174061433447103
28101,0.05478395061728395,0.07389619390673656,0.01911224328945261,Mississippi,Newton County,6997,3075,10189,3922,0.6867209735989793,0.3017960545686525,0.38492491903032683
28103,0.07303321293278124,0.11294896030245746,0.03991574736967622,Mississippi,Noxubee County,1240,4040,5341,-2800,0.23216626099981277,0.7564126568058416,-0.5242463958060288
28105,0.05610914492142372,0.073888910010265,0.017779765088841278,Mississippi,Oktibbeha County,9004,10299,19812,-1295,0.4544720371492025,0.5198364627498486,-0.06536442560064615
28107,0.06590765758289906,0.09776022505951094,0.03185256747661189,Mississippi,Panola County,8060,7403,15635,657,0.5155100735529261,0.4734889670610809,0.042021106491845206
28109,0.05191501258037461,0.07154614804501683,0.019631135464642215,Mississippi,Pearl River County,19595,4148,24056,15447,0.8145576987030263,0.17243099434652479,0.6421267043565015
28111,0.06720633626463222,0.08265126297239082,0.0154449267077586,Mississippi,Perry County,4500,1362,5922,3138,0.7598784194528876,0.22998986828774062,0.529888551165147
28113,0.0650378507435275,0.0880709426627794,0.023033091919251902,Mississippi,Pike County,8479,8646,17360,-167,0.4884216589861751,0.49804147465437787,-0.009619815668202747
28115,0.043334536757073876,0.0761891223381571,0.03285458558108322,Mississippi,Pontotoc County,11550,2614,14377,8936,0.8033664881407804,0.18181818181818182,0.6215483063225986
28117,0.049163579702475445,0.06899060321309487,0.019827023510619428,Mississippi,Prentiss County,8370,2153,10661,6217,0.7851045868117438,0.2019510364881343,0.5831535503236095
28119,0.08223499719573751,0.10986358482975533,0.02762858763401782,Mississippi,Quitman County,1026,2150,3229,-1124,0.31774543202229794,0.6658408175905853,-0.3480953855682874
28121,0.03940617979677618,0.051374296668824385,0.011968116872048205,Mississippi,Rankin County,50895,18847,70655,32048,0.7203311867525299,0.26674686858679497,0.45358431816573497
28123,0.04495250573206682,0.05764913406029506,0.012696628328228238,Mississippi,Scott County,6285,4330,10744,1955,0.5849776619508563,0.4030156366344006,0.18196202531645572
28125,0.08441996986856459,0.10059044551798174,0.01617047564941715,Mississippi,Sharkey County,688,1465,2183,-777,0.315162620247366,0.6710948236371965,-0.3559322033898305
28127,0.051632980082210234,0.06602382754910946,0.014390847466899226,Mississippi,Simpson County,7635,4037,11820,3598,0.6459390862944162,0.3415397631133672,0.304399323181049
28129,0.05218793520486696,0.056638446720064885,0.004450511515197923,Mississippi,Smith County,6458,1791,8327,4667,0.7755494175573436,0.21508346343220847,0.5604659541251351
28131,0.06552647846692768,0.07843769773818535,0.01291121927125767,Mississippi,Stone County,5964,1802,7878,4162,0.7570449352627571,0.22873825844122875,0.5283066768215283
28133,0.08856478090395965,0.1079356755811921,0.01937089467723245,Mississippi,Sunflower County,2799,6781,9683,-3982,0.2890633068263968,0.7002994939584839,-0.4112361871320871
28135,0.05797055664371012,0.07522094380523596,0.01725038716152584,Mississippi,Tallahatchie County,2488,3105,5691,-617,0.4371815146722896,0.5455983131259884,-0.10841679845369878
28137,0.05631567977516758,0.07448885944756109,0.018173179672393507,Mississippi,Tate County,8707,4183,13101,4524,0.6646057552858561,0.3192886039233646,0.34531715136249147
28139,0.05103085504483513,0.06931785037188275,0.01828699532704762,Mississippi,Tippah County,8054,1937,10102,6117,0.7972678677489606,0.19174420906751138,0.6055236586814492
28141,0.05101587546834562,0.063526088073177,0.01251021260483138,Mississippi,Tishomingo County,7933,1059,9147,6874,0.8672788892533071,0.11577566415218105,0.751503225101126
28143,0.06193466397548031,0.14191224973703448,0.07997758576155417,Mississippi,Tunica County,926,2580,3565,-1654,0.2597475455820477,0.7237026647966339,-0.4639551192145862
28145,0.04177189230363578,0.06936177004332894,0.02758987773969316,Mississippi,Union County,10373,2160,12683,8213,0.8178664353859497,0.1703067097689821,0.6475597256169676
28147,0.0727113003226733,0.08605558264261337,0.013344282319940073,Mississippi,Walthall County,4220,2835,7122,1385,0.5925301881493963,0.3980623420387532,0.1944678461106431
28149,0.06028915188669967,0.08600328071051296,0.025714128823813284,Mississippi,Warren County,10365,10442,21056,-77,0.49225873860182373,0.49591565349544076,-0.003656914893617025
28151,0.0755772306665751,0.1043458227112685,0.028768592044693397,Mississippi,Washington County,5300,12503,18025,-7203,0.29403606102635227,0.6936477115117892,-0.3996116504854369
28153,0.06100769032720271,0.08585440994914428,0.02484671962194157,Mississippi,Wayne County,6307,3624,10065,2683,0.6266269249875808,0.3600596125186289,0.2665673124689519
28155,0.05645077016322863,0.07253729409986831,0.01608652393663968,Mississippi,Webster County,4291,1043,5402,3248,0.7943354313217327,0.19307663828211774,0.6012587930396149
28157,0.10124218078325574,0.13307347970401048,0.031831298920754744,Mississippi,Wilkinson County,1324,2749,4130,-1425,0.32058111380145277,0.6656174334140436,-0.3450363196125908
28159,0.06082203465924396,0.08583913068475825,0.025017096025514288,Mississippi,Winston County,5112,4040,9244,1072,0.5530073561228905,0.4370402423193423,0.11596711380354824
28161,0.057229822390206374,0.0788002033553635,0.021570380965157128,Mississippi,Yalobusha County,3671,2785,6538,886,0.561486693178342,0.42597124502906086,0.13551544814928113
28163,0.06358596174761917,0.09603696463479652,0.03245100288717735,Mississippi,Yazoo County,4832,5496,10441,-664,0.4627909204099224,0.5263863614596304,-0.06359544104970793
29001,0.038667268157504674,0.049626859578359495,0.010959591420854821,Missouri,Adair County,6413,3710,10336,2703,0.620452786377709,0.3589396284829721,0.26151315789473684
29003,0.027926144605040868,0.040572419774501295,0.012646275169460427,Missouri,Andrew County,7255,2351,9752,4904,0.7439499589827727,0.24107875307629203,0.5028712059064807
29005,0.03705530550588816,0.04015488749313983,0.0030995819872516664,Missouri,Atchison County,2199,564,2814,1635,0.7814498933901919,0.20042643923240938,0.5810234541577826
29007,0.03366051258082106,0.055945368784173846,0.022284856203352785,Missouri,Audrain County,7732,2704,10656,5028,0.7256006006006006,0.25375375375375375,0.47184684684684686
29009,0.0349446989581273,0.06321510447541956,0.028270405517292256,Missouri,Barry County,12425,2948,15598,9477,0.7965764841646364,0.18899858956276447,0.607577894601872
29011,0.033865722570206494,0.04803000683418363,0.014164284263977138,Missouri,Barton County,5168,844,6077,4324,0.850419614941583,0.13888431792002634,0.7115352970215567
29013,0.04026216241846938,0.052202844110544676,0.011940681692075295,Missouri,Bates County,6597,1672,8416,4925,0.7838640684410646,0.19866920152091255,0.5851948669201521
29015,0.048102847753387565,0.07116949094362507,0.023066643190237504,Missouri,Benton County,8109,2180,10476,5929,0.7740549828178694,0.2080946926307751,0.5659602901870944
29017,0.03893202850760557,0.056785935097258995,0.017853906589653426,Missouri,Bollinger County,5167,750,5983,4417,0.863613571786729,0.12535517299013874,0.7382583987965903
29019,0.024042895896914208,0.04137759540319687,0.01733469950628266,Missouri,Boone County,38646,50064,91168,-11418,0.4238987363987364,0.5491400491400491,-0.12524131274131273
29021,0.03062380018693298,0.04852540873521763,0.01790160854828465,Missouri,Buchanan County,22450,13445,36598,9005,0.6134214984425378,0.3673698016285043,0.2460516968140335
29023,0.04704519656218871,0.06244802506742384,0.015402828505235132,Missouri,Butler County,14602,3301,18141,11301,0.8049170387519983,0.18196350807562978,0.6229535306763685
29025,0.03170303677704868,0.05188688313435992,0.02018384635731124,Missouri,Caldwell County,3725,897,4682,2828,0.7956001708671507,0.19158479282357968,0.6040153780435711
29027,0.029213351780042477,0.04486252380839478,0.015649172028352306,Missouri,Callaway County,14815,5870,21144,8945,0.7006715853197124,0.27762012864169505,0.42305145667801736
29029,0.04497777620684476,0.07023535257713331,0.025257576370288554,Missouri,Camden County,18850,5652,24812,13198,0.7597130420764147,0.22779300338545866,0.5319200386909559
29031,0.02930184737907174,0.05236223678514639,0.02306038940607465,Missouri,Cape Girardeau County,28907,10760,40328,18147,0.716797262447927,0.26681214044832374,0.4499851219996032
29033,0.03228881417033519,0.059427873713588,0.02713905954325281,Missouri,Carroll County,3706,786,4532,2920,0.8177405119152692,0.1734333627537511,0.6443071491615181
29035,0.04908858853945087,0.06347764003375089,0.014389051494300024,Missouri,Carter County,2451,418,2897,2033,0.8460476354849845,0.144287193648602,0.7017604418363825
29037,0.030166956616783102,0.05227491243202468,0.022107955815241578,Missouri,Cass County,37197,19052,57408,18145,0.6479410535117057,0.3318701226309922,0.31607093088071353
29039,0.037069700868911475,0.04339776983682783,0.006328068967916357,Missouri,Cedar County,5788,1145,7044,4643,0.8216922203293583,0.16254968767745598,0.6591425326519023
29041,0.0302738960313024,0.040448440448440454,0.010174544417138054,Missouri,Chariton County,3111,916,4077,2195,0.7630610743193524,0.2246750061319598,0.5383860681873927
29043,0.02725737271373647,0.0488189534822955,0.02156158076855903,Missouri,Christian County,34920,11131,46839,23789,0.745532569013002,0.23764384380537587,0.5078887252076262
29045,0.03566508097429098,0.057837600887032305,0.02217251991274132,Missouri,Clark County,2672,678,3394,1994,0.7872716558632882,0.19976428992339423,0.5875073659398939
29047,0.028611288352839413,0.06022376255560327,0.03161247420276386,Missouri,Clay County,64605,59400,126569,5205,0.5104330444263603,0.46930923053828344,0.04112381388807684
29049,0.03018850353492632,0.05753542628983011,0.02734692275490379,Missouri,Clinton County,7799,2896,10888,4903,0.7162931667891257,0.2659808963997061,0.45031227038941957
29051,0.02597025690708538,0.04403562986975073,0.01806537296266535,Missouri,Cole County,26086,12694,39529,13392,0.6599205646487389,0.3211313213084065,0.33878924334033245
29053,0.036872416981363274,0.05316401448082193,0.01629159749945866,Missouri,Cooper County,6272,2249,8693,4023,0.7215000575175429,0.25871390774186126,0.4627861497756816
29055,0.037699045190278856,0.062321677897165056,0.0246226327068862,Missouri,Crawford County,8725,2113,10973,6612,0.7951335095233756,0.19256356511437164,0.6025699444090039
29057,0.03140056878275789,0.04269678556519319,0.011296216782435302,Missouri,Dade County,3414,656,4119,2758,0.8288419519300801,0.15926195678562757,0.6695799951444525
29059,0.045027656820054135,0.058076850004749686,0.013049193184695551,Missouri,Dallas County,6619,1380,8104,5239,0.8167571569595261,0.1702862783810464,0.6464708785784797
29061,0.03345656943203055,0.04130209990454979,0.007845530472519242,Missouri,Daviess County,3102,746,3911,2356,0.793147532600358,0.19074405522884172,0.6024034773715162
29063,0.030782746503135117,0.042786433824810906,0.01200368732167579,Missouri,DeKalb County,3828,930,4843,2898,0.7904191616766467,0.19202973363617593,0.5983894280404708
29065,0.03582966616589335,0.04783003115920117,0.012000364993307817,Missouri,Dent County,5987,1056,7142,4931,0.8382805936712405,0.1478577429291515,0.6904228507420891
29067,0.05050505050505051,0.07620335926051178,0.025698308755461266,Missouri,Douglas County,5898,1016,7000,4882,0.8425714285714285,0.14514285714285713,0.6974285714285714
29069,0.05535278057192125,0.07238546103372856,0.01703268046180731,Missouri,Dunklin County,8135,2200,10419,5935,0.7807851041366733,0.21115270179479798,0.5696324023418754
29071,0.03222735755708363,0.0612355163125767,0.02900815875549307,Missouri,Franklin County,38058,14569,53685,23489,0.7089131042190556,0.2713793424606501,0.4375337617584055
29073,0.03387583530933391,0.05560341114652425,0.021727575837190337,Missouri,Gasconade County,6222,1601,7923,4621,0.7853085952290799,0.20206992300896126,0.5832386722201186
29075,0.027159152634437803,0.03294302068736194,0.005783868052924138,Missouri,Gentry County,2581,613,3237,1968,0.797343219029966,0.18937287611986406,0.6079703429101019
29077,0.02688278185428723,0.0522534684572967,0.02537068660300947,Missouri,Greene County,83630,55068,141800,28562,0.5897743300423132,0.38834978843441464,0.20142454160789852
29079,0.03510601980047794,0.04453418376011925,0.009428163959641307,Missouri,Grundy County,3585,799,4437,2786,0.8079783637592968,0.18007662835249041,0.6279017354068064
29081,0.03320397662858638,0.04419034518333835,0.01098636855475197,Missouri,Harrison County,3198,597,3826,2601,0.8358599059069525,0.1560376372190277,0.6798222686879247
29083,0.03738317757009346,0.05717190009225408,0.019788722522160615,Missouri,Henry County,8027,2619,10788,5408,0.7440674823878384,0.24276974416017796,0.5012977382276604
29085,0.041944089006484636,0.05000322462755551,0.008059135621070877,Missouri,Hickory County,3966,1056,5080,2910,0.7807086614173229,0.2078740157480315,0.5728346456692914
29087,0.0280855449626385,0.03327722387673185,0.005191678914093348,Missouri,Holt County,1976,338,2343,1638,0.8433632095603927,0.14425949637217242,0.6991037131882203
29089,0.03105273008796856,0.0413915868791262,0.010338856791157643,Missouri,Howard County,3553,1413,5092,2140,0.6977611940298507,0.2774941084053417,0.420267085624509
29091,0.04056709289320153,0.06379732143303833,0.0232302285398368,Missouri,Howell County,15181,3218,18650,11963,0.8139946380697051,0.17254691689008042,0.6414477211796247
29093,0.04790870938840949,0.0689396777819408,0.021030968393531302,Missouri,Iron County,3596,945,4592,2651,0.7831010452961672,0.20579268292682926,0.5773083623693379
29095,0.03721889153418414,0.07005515152215888,0.03283625998797474,Missouri,Jackson County,126535,199842,333063,-73307,0.37991310953183033,0.600012610226894,-0.22009950069506368
29097,0.029905139455035406,0.05446644386840412,0.024561304413368717,Missouri,Jasper County,37728,13549,52352,24179,0.7206601466992665,0.25880577628361856,0.4618543704156479
29099,0.031132723418718554,0.06032403859012871,0.02919131517141016,Missouri,Jefferson County,77046,37523,116688,39523,0.6602735499794323,0.32156691347867816,0.33870663650075417
29101,0.037131748275961565,0.05469150330954981,0.017559755033588247,Missouri,Johnson County,15489,6974,23123,8515,0.6698525277861869,0.30160446308869954,0.36824806469748733
29103,0.029169607151258527,0.03948168592412406,0.01031207877286553,Missouri,Knox County,1486,340,1854,1146,0.8015102481121898,0.18338727076591155,0.6181229773462783
29105,0.06876965258071938,0.07830967698344136,0.009540024402721989,Missouri,Laclede County,13762,2780,16793,10982,0.8195081283868278,0.16554516762936938,0.6539629607574584
29107,0.03079198468562497,0.05158722190988676,0.020795237224261787,Missouri,Lafayette County,12273,4472,17055,7801,0.719613016710642,0.26221049545587805,0.457402521254764
29109,0.035153522058245415,0.058062451424130204,0.02290892936588479,Missouri,Lawrence County,14426,3214,17905,11212,0.8056967327562133,0.1795029321418598,0.6261938006143535
29111,0.03194749816776601,0.04756222863014153,0.01561473046237552,Missouri,Lewis County,3553,984,4609,2569,0.7708830548926014,0.2134953352137123,0.5573877196788891
29113,0.033426779505116105,0.06241864815195408,0.028991868646837976,Missouri,Lincoln County,21848,6607,29018,15241,0.7529119856640706,0.2276862636983941,0.5252257219656765
29115,0.04866904076621623,0.06031415993892237,0.011645119172706137,Missouri,Linn County,4363,1275,5726,3088,0.7619629758994062,0.22266852951449528,0.539294446384911
29117,0.02542958440469853,0.03752020837075624,0.012090623966057708,Missouri,Livingston County,5267,1410,6758,3857,0.7793725954424386,0.20864160994377035,0.5707309854986683
29119,0.033301113155186926,0.04839421654650073,0.015093103391313804,Missouri,McDonald County,7465,1439,9053,6026,0.8245885341875622,0.15895283331492324,0.6656357008726389
29121,0.0338546274995576,0.0468675855523798,0.013012958052822196,Missouri,Macon County,6076,1662,7836,4414,0.7753956100051046,0.21209800918836141,0.5632976008167432
29123,0.03437428766811033,0.06267196121298652,0.028297673544876188,Missouri,Madison County,4584,1019,5676,3565,0.8076109936575053,0.17952783650458068,0.6280831571529246
29125,0.03517318339842912,0.048373662516284735,0.013200479117855615,Missouri,Maries County,3892,814,4771,3078,0.8157618947809684,0.17061412701739678,0.6451477677635716
29127,0.0316741045886257,0.046837909450923365,0.015163804862297667,Missouri,Marion County,9915,3202,13348,6713,0.7428079112975726,0.23988612526221156,0.5029217860353611
29129,0.03144879491085028,0.03498517213220441,0.0035363772213541297,Missouri,Mercer County,1541,222,1779,1319,0.8662169758291175,0.12478920741989882,0.7414277684092186
29131,0.03756472300247047,0.06020345315365925,0.02263873015118878,Missouri,Miller County,10176,2038,12382,8138,0.821838152156356,0.16459376514294943,0.6572443870134066
29133,0.04084715767664706,0.0523789679403354,0.011531810263688339,Missouri,Mississippi County,3537,1178,4756,2359,0.7436921783010934,0.24768713204373424,0.4960050462573591
29135,0.029548510609203,0.042400634285911266,0.012852123676708266,Missouri,Moniteau County,5744,1308,7157,4436,0.802570909598994,0.1827581388850077,0.6198127707139863
29137,0.041643352128438,0.057893009517558255,0.016249657389120258,Missouri,Monroe County,3477,936,4483,2541,0.775596698639304,0.20878875752844078,0.5668079411108633
29139,0.03142608190531514,0.04897994567416055,0.017553863768845414,Missouri,Montgomery County,4465,1208,5772,3257,0.7735620235620235,0.20928620928620928,0.5642758142758142
29141,0.043141195894049245,0.06281730462273574,0.019676108728686498,Missouri,Morgan County,7442,1924,9487,5518,0.784441867819121,0.2028038368293454,0.5816380309897755
29143,0.043255220981058766,0.05788313120176407,0.014627910220705302,Missouri,New Madrid County,5447,1748,7250,3699,0.7513103448275862,0.24110344827586208,0.5102068965517241
29145,0.03263981211344989,0.055544378193169215,0.022904566079719323,Missouri,Newton County,22120,5818,28405,16302,0.7787361380038725,0.20482309452561168,0.5739130434782609
29147,0.029812935415604678,0.04223630098921863,0.01242336557361395,Missouri,Nodaway County,6865,2853,9893,4012,0.6939249974729607,0.2883857272819165,0.40553927019104413
29149,0.039477540084564826,0.06395810835591596,0.024480568271351137,Missouri,Oregon County,3847,823,4739,3024,0.8117746359991559,0.17366533023844694,0.638109305760709
29151,0.023867328149373118,0.03597147907793424,0.012104150928561125,Missouri,Osage County,6425,1037,7539,5388,0.8522350444356015,0.1375513993898395,0.714683645045762
29153,0.05789666544521803,0.07145089554032936,0.013554230095111336,Missouri,Ozark County,4064,752,4864,3312,0.8355263157894737,0.15460526315789475,0.680921052631579
29155,0.050479258328095536,0.07721616420782552,0.02673690587972999,Missouri,Pemiscot County,4120,1560,5735,2560,0.7183958151700087,0.27201394943330426,0.44638186573670446
29157,0.02627003576632667,0.05391411821689242,0.02764408245056575,Missouri,Perry County,7657,1664,9447,5993,0.8105218587911507,0.17614057372710915,0.6343812850640416
29159,0.03549360026385749,0.06448867075089708,0.028995070487039587,Missouri,Pettis County,13854,4783,19097,9071,0.7254542598313871,0.2504581871498141,0.474996072681573
29161,0.03284861729847861,0.04735167429698145,0.014503056998502836,Missouri,Phelps County,13480,5637,19568,7843,0.6888798037612428,0.28807236304170075,0.40080744071954205
29163,0.0357178611552965,0.05418418629419661,0.018466325138900105,Missouri,Pike County,5863,1717,7695,4146,0.7619233268356075,0.22313190383365822,0.5387914230019493
29165,0.026627705284161116,0.05362145836329642,0.0269937530791353,Missouri,Platte County,28917,27179,57270,1738,0.5049240440020953,0.4745765671381177,0.03034747686397765
29167,0.03449497460159647,0.04605533112563645,0.011560356524039979,Missouri,Polk County,11850,2885,15064,8965,0.7866436537440255,0.19151619755708976,0.5951274561869357
29169,0.04072557316422956,0.054953859441767436,0.014228286277537874,Missouri,Pulaski County,10329,3740,14414,6589,0.7165949771055918,0.2594699597613431,0.4571250173442487
29171,0.03649396012225294,0.04439149560117303,0.007897535478920088,Missouri,Putnam County,1984,361,2361,1623,0.8403218975010589,0.15290131300296483,0.6874205844980941
29173,0.03136498778369786,0.04413416075650118,0.01276917297280332,Missouri,Ralls County,4396,1205,5662,3191,0.7764040974920523,0.21282232426704345,0.5635817732250088
29175,0.03872956742348823,0.057465362738569906,0.018735795315081676,Missouri,Randolph County,8018,2485,10744,5533,0.746276991809382,0.23129188384214444,0.5149851079672376
29177,0.03631502224370643,0.06681846913053743,0.030503446886831,Missouri,Ray County,8345,3109,11649,5236,0.7163705039059147,0.26688986179071167,0.44948064211520306
29179,0.036989341589719706,0.054616240266963295,0.01762689867724359,Missouri,Reynolds County,2733,529,3298,2204,0.8286840509399637,0.16040024257125532,0.6682838083687084
29181,0.055181651315463105,0.07655124790371905,0.02136959658825594,Missouri,Ripley County,4839,833,5717,4006,0.8464229490991779,0.1457057897498688,0.7007171593493091
29183,0.025452619866834204,0.05168286014152962,0.026230240274695414,Missouri,St. Charles County,128389,89530,222017,38859,0.578284545778026,0.4032574082164879,0.1750271375615381
29185,0.045799150714778004,0.059880635144361,0.014081484429582992,Missouri,St. Clair County,3932,988,4974,2944,0.7905106554081223,0.19863289103337353,0.5918777643747487
29186,0.026901644543106965,0.04933402715014743,0.022432382607040467,Missouri,Ste. Genevieve County,6630,2713,9484,3917,0.6990721214677351,0.2860607338675664,0.4130113876001687
29187,0.03673889511128354,0.06801348688204582,0.031274591770762285,Missouri,St. Francois County,20511,7044,28001,13467,0.7325095532302418,0.2515624441984215,0.4809471090318203
29189,0.03069460467530194,0.061844837554945645,0.031150232879643705,Missouri,St. Louis County,199493,328151,536446,-128658,0.37187899620837883,0.6117130149166925,-0.23983401870831367
29195,0.032137442359207215,0.04402231383427074,0.011884871475063528,Missouri,Saline County,6451,2904,9519,3547,0.6776972371047378,0.30507406240151275,0.3726231747032251
29197,0.04435604602420976,0.056228668941979525,0.011872622917769762,Missouri,Schuyler County,1606,373,2003,1233,0.8017973040439341,0.18622066899650525,0.6155766350474289
29199,0.030547691447345423,0.032291775525133244,0.0017440840777878212,Missouri,Scotland County,1560,388,1984,1172,0.7862903225806451,0.19556451612903225,0.5907258064516129
29201,0.03537009645632382,0.05313028764805415,0.017760191191730328,Missouri,Scott County,13769,3753,17719,10016,0.7770754557254924,0.21180653535752583,0.5652689203679666
29203,0.055852368047490004,0.07329736848770356,0.017445000440213555,Missouri,Shannon County,3165,706,3906,2459,0.8102918586789555,0.18074756784434204,0.6295442908346134
29205,0.02962156275524095,0.04331450094161959,0.013692938186378636,Missouri,Shelby County,2700,592,3350,2108,0.8059701492537313,0.17671641791044776,0.6292537313432836
29207,0.04717215226921339,0.05834737980829706,0.01117522753908367,Missouri,Stoddard County,11484,1819,13426,9665,0.8553552807984508,0.13548339043646657,0.7198718903619843
29209,0.04959422361852815,0.0908568594721436,0.04126263585361545,Missouri,Stone County,14800,3506,18483,11294,0.8007358112860467,0.1896878212411405,0.6110479900449062
29211,0.035515817577846075,0.04430341124061757,0.008787593662771494,Missouri,Sullivan County,1974,478,2471,1496,0.7988668555240793,0.19344394981788748,0.6054229057061918
29213,0.051163019183061924,0.11825638029030208,0.06709336110724015,Missouri,Taney County,20508,5339,26288,15169,0.7801278149726111,0.20309646987218502,0.5770313451004261
29215,0.04466498945576974,0.057338468121523316,0.01267347866575358,Missouri,Texas County,9478,1716,11315,7762,0.8376491383119753,0.1516570923552806,0.6859920459566947
